x1,x2
0.1797243008191185,-1.0074954739948756
0.6903294380515018,0.6796045331822061
1.0682608515821435,0.31074834441057503
0.8836412046221498,0.432438628608401
0.12021870924628757,0.3203380379255964
0.16085051457843408,0.2685684014491946
-1.0526825494766001,-0.26373703152888583
-0.4442351888454523,0.019927967237784006
-0.6913744373014115,-0.7562202302737813
-0.023046968468902584,-0.29883598576846265
0.04026773438560441,0.2219565998796414
-0.8234923845215725,-0.5192424558150915
-0.4620644737281417,-0.7493306714042121
-0.5474244011935161,-0.8680910389833789
-0.17970624650796824,-0.29121593145235297
-0.7451615910847296,-0.810871277876975
0.9343719441835685,0.4414164758626353
-0.1899641418268039,0.030778491453331613
-0.2572113409096757,-0.7794862908701367
-0.6784713694882097,-0.8937369575035199
-0.8149024502105222,-0.3558944504064148
-0.7777302349312553,0.5477125233884548
0.1988515701557555,0.14330985171630609
-0.06331310059790046,0.278014048268098
0.13685114073711402,0.3390358779599377
0.6185049035114998,-0.7203618413439837
-0.020393501756954285,0.36749678912539463
0.1374785437616978,0.1690148846005181
0.038666804853452585,-1.0354160992453874
-0.4303698705171115,-1.0632447243005136
0.6503571729749982,-0.5248885002937018
0.024305111266614346,0.3477760010840485
-0.967580767346494,0.627455127572699
0.10656913013039736,-0.14905082303991457
-0.9135507810187976,0.3268389962074537
-0.23088091383823767,-0.1716428589977657
-0.07669749394513986,-0.3317259309771253
-0.23376603748933444,-0.20200455930665465
-0.07915571223320272,0.41617491986982386
-0.08681193712437066,-1.0257523128154802
-0.3012718843874965,-0.9165175857740906
0.32480500798562295,-0.010407629309684058
0.20024387388326953,-0.1746564810796988
-0.03191510284428014,-0.39878799672398446
0.9921439161970607,-0.0957017761638232
0.22664654910227955,0.16566485280418267
0.8217727900665031,0.6331870986359018
0.20249591638506104,-0.205608956761847
-0.9532655983741886,0.21245312679480965
-0.8743718231667961,0.1926584605778781
-0.45985431964173074,0.028040066917899075
-0.035367114064085804,0.30425075449541683
-0.3459398121799944,-0.14430393055820626
0.014662046802559364,0.3155045322341537
0.02169615811166444,0.3078808874753434
-0.020481249806668517,0.23915191598659186
0.45042383893861654,0.8979113816787861
-1.0103341563560784,-0.35255177098068047
-0.16297567634992316,0.1928633284122761
0.1748302279950393,0.06188436777793055
0.23120188413267156,0.09290400619302269
-0.655479816947933,0.8620201229793308
0.8320994953969735,-0.5164905746933663
-0.043012072876916496,-0.17830499697969504
0.703130661386345,0.7467085768915124
0.394875856181689,-0.07690680000774544
-0.11011207205275439,0.05565796896734265
-0.0029646162820218397,-0.28280287947034116
0.1583163516271224,0.19032632370516617
-0.19765813256965475,-0.2908904643100937
-0.8969075983582708,-0.2755334804097193
0.9654586044761959,0.13355693438349112
0.7989541892089859,-0.6243204858717637
-0.9108667907978932,0.20401019013947824
0.03673631739582586,0.22266499848747423
-0.18152398386246973,-0.32920238880541564
0.29417306335677634,0.1721119086655391
-0.7290114671336523,-0.40090172491768855
0.8576577216320402,0.5334490293390438
0.634694175623572,-0.7623778065381385
-0.42110169789124957,0.8887437546767846
0.02301460568580751,0.8763416914709081
0.7368580397305622,0.5898865909331578
-0.2505554790263489,0.21485542646394548
-0.8724703015922314,-0.1776055150218711
0.21177084839247506,-0.2967392654916039
0.7862556847205777,0.9212441258170929
0.2714830779629913,0.04219501720424562
0.33000318469662215,-0.14239699863323857
-0.3282915533204198,0.19110229661656047
0.3508706589101135,0.9380903569737243
-0.19466714831326493,-0.11581430573594544
0.09676317290786964,0.3231849324492835
0.5771791807204415,-0.8175771528938175
-0.2663428306557356,-0.09809861812714374
-0.6287249958023502,-0.6953608396690146
-0.946809593768299,0.34960634632993276
0.44513681910113,0.2172898649575576
0.1627871673171206,-0.3346635309279632
-0.34887516936077057,1.0020837975266912
0.5619934018096107,-0.7335389204634347
-0.6881225082469812,0.7852408406590513
-0.7752828834316293,-0.8360723004559552
0.4080518815170462,-0.12211405461967721
0.026362808490824896,-0.13503222183097285
0.14424123586568113,-0.03949111185831439
-0.21094869262261867,1.0004381397010698
-0.5381014623158197,0.8457171073613529
-0.6966292256492388,0.7524077519252441
0.2315325712193126,-0.019420605267102438
0.3416319999910963,-0.0568408310480084
-0.2574892903435956,-0.29166567056705545
-0.46438348180370276,0.8155544590900184
-0.3449898024678741,0.1328311888056082
-0.18580396999392595,1.00851929763939
-0.6309756359005063,-0.6523179916871036
0.3807541064332286,-0.1025558797202337
0.08862134608864647,0.33313497639857026
-0.2616733491712125,0.02490049998303448
-0.18407808382586643,0.0564855625741784
-0.32879429703859225,0.14570558231207678
0.3041236188265545,1.1498814504355588
0.18299096891705974,-0.49568790170141425
-0.45960918554867186,-0.8340447787344991
-0.1416505296845742,-0.1262702314918445
0.20270924415063302,0.019579800174877454
0.6598516281760424,-0.8230000258823018
0.9142102013160043,-0.1294250617557401
-0.6190900215487851,0.5473816282174193
0.1566746149793627,-0.377939310932497
-0.24132202754452528,-0.1370200747916667
0.42392667933812433,-0.05891665399596699
-0.14090146254116398,-0.924022513004858
0.017227155568821956,-0.42306520498048367
0.7488911354968932,0.44550050128058477
0.5288017079580754,-1.1777562848935388
